State,Year,Quarter,Level,Name,Registered Users
Punjab,2022,2,Pincode,140603,260611
Punjab,2022,2,Pincode,140301,260611
Punjab,2022,2,Pincode,141003,260611
Punjab,2022,2,Pincode,145001,260611
Punjab,2022,2,Pincode,141007,260611
Punjab,2022,2,Pincode,144001,260611
Punjab,2022,3,District,ludhiana,1644780
Punjab,2022,3,District,sas nagar,904073
Punjab,2022,3,District,amritsar,656700
Punjab,2022,3,District,jalandhar,621327
Punjab,2022,3,District,patiala,608884
Punjab,2022,3,District,bathinda,420285
Punjab,2022,3,District,fazilka,363909
Punjab,2022,3,District,sangrur,355769
Punjab,2022,3,District,hoshiarpur,303683
Punjab,2022,3,District,gurdaspur,273518
Punjab,2022,3,Pincode,143001,273518
Punjab,2022,3,Pincode,141008,273518
Punjab,2022,3,Pincode,141001,273518
Punjab,2022,3,Pincode,147001,273518
Punjab,2022,3,Pincode,140603,273518
Punjab,2022,3,Pincode,140301,273518
Punjab,2022,3,Pincode,141003,273518
Punjab,2022,3,Pincode,145001,273518
Punjab,2022,3,Pincode,141007,273518
Punjab,2022,3,Pincode,144001,273518
Punjab,2022,4,District,ludhiana,1728119
Punjab,2022,4,District,sas nagar,946603
Punjab,2022,4,District,amritsar,686055
Punjab,2022,4,District,jalandhar,649918
Punjab,2022,4,District,patiala,635654
Punjab,2022,4,District,bathinda,439064
Punjab,2022,4,District,fazilka,380321
Punjab,2022,4,District,sangrur,370649
Punjab,2022,4,District,hoshiarpur,316389
Punjab,2022,4,District,gurdaspur,284591
Punjab,2022,4,Pincode,143001,284591
Punjab,2022,4,Pincode,141008,284591
Punjab,2022,4,Pincode,141001,284591
Punjab,2022,4,Pincode,140603,284591
Punjab,2022,4,Pincode,147001,284591
Punjab,2022,4,Pincode,141003,284591
Punjab,2022,4,Pincode,140301,284591
Punjab,2022,4,Pincode,145001,284591
Punjab,2022,4,Pincode,141007,284591
Punjab,2022,4,Pincode,144001,284591
Punjab,2023,1,District,ludhiana,1807587
Punjab,2023,1,District,sas nagar,987246
Punjab,2023,1,District,amritsar,715172
Punjab,2023,1,District,jalandhar,677948
Punjab,2023,1,District,patiala,662760
Punjab,2023,1,District,bathinda,458473
Punjab,2023,1,District,fazilka,397546
Punjab,2023,1,District,sangrur,386728
Punjab,2023,1,District,hoshiarpur,330374
Punjab,2023,1,District,gurdaspur,296711
Punjab,2023,1,Pincode,143001,296711
Punjab,2023,1,Pincode,141008,296711
Punjab,2023,1,Pincode,141001,296711
Punjab,2023,1,Pincode,140603,296711
Punjab,2023,1,Pincode,147001,296711
Punjab,2023,1,Pincode,141003,296711
Punjab,2023,1,Pincode,140301,296711
Punjab,2023,1,Pincode,145001,296711
Punjab,2023,1,Pincode,141007,296711
Punjab,2023,1,Pincode,144001,296711
Punjab,2023,2,District,ludhiana,1883319
Punjab,2023,2,District,sas nagar,1024325
Punjab,2023,2,District,amritsar,742659
Punjab,2023,2,District,jalandhar,705082
Punjab,2023,2,District,patiala,688795
Punjab,2023,2,District,bathinda,477038
Punjab,2023,2,District,fazilka,414974
Punjab,2023,2,District,sangrur,402871
Punjab,2023,2,District,hoshiarpur,344428
Punjab,2023,2,District,gurdaspur,308841
Punjab,2023,2,Pincode,143001,308841
Punjab,2023,2,Pincode,141008,308841
Punjab,2023,2,Pincode,141001,308841
Punjab,2023,2,Pincode,140603,308841
Punjab,2023,2,Pincode,147001,308841
Punjab,2023,2,Pincode,141003,308841
Punjab,2023,2,Pincode,140301,308841
Punjab,2023,2,Pincode,145001,308841
Punjab,2023,2,Pincode,141007,308841
Punjab,2023,2,Pincode,144001,308841
Punjab,2023,3,District,ludhiana,1957125
Punjab,2023,3,District,sas nagar,1062990
Punjab,2023,3,District,amritsar,771321
Punjab,2023,3,District,jalandhar,732473
Punjab,2023,3,District,patiala,715678
Punjab,2023,3,District,bathinda,495871
Punjab,2023,3,District,fazilka,431814
Punjab,2023,3,District,sangrur,418793
Punjab,2023,3,District,hoshiarpur,358108
Punjab,2023,3,District,gurdaspur,320776
Punjab,2023,3,Pincode,143001,320776
Punjab,2023,3,Pincode,141008,320776
Punjab,2023,3,Pincode,141001,320776
Punjab,2023,3,Pincode,140603,320776
Punjab,2023,3,Pincode,147001,320776
Punjab,2023,3,Pincode,141003,320776
Punjab,2023,3,Pincode,140301,320776
Punjab,2023,3,Pincode,145001,320776
Punjab,2023,3,Pincode,141007,320776
Punjab,2023,3,Pincode,144001,320776
Punjab,2023,4,District,ludhiana,2030159
Punjab,2023,4,District,sas nagar,1099060
Punjab,2023,4,District,amritsar,798214
Punjab,2023,4,District,jalandhar,758342
Punjab,2023,4,District,patiala,740516
Punjab,2023,4,District,bathinda,513676
Punjab,2023,4,District,fazilka,447755
Punjab,2023,4,District,sangrur,433927
Punjab,2023,4,District,hoshiarpur,371220
Punjab,2023,4,District,gurdaspur,332236
Punjab,2023,4,Pincode,143001,332236
Punjab,2023,4,Pincode,141008,332236
Punjab,2023,4,Pincode,141001,332236
Punjab,2023,4,Pincode,140603,332236
Punjab,2023,4,Pincode,147001,332236
Punjab,2023,4,Pincode,141003,332236
Punjab,2023,4,Pincode,140301,332236
Punjab,2023,4,Pincode,145001,332236
Punjab,2023,4,Pincode,141007,332236
Punjab,2023,4,Pincode,144001,332236
Punjab,2024,1,District,ludhiana,2111816
Punjab,2024,1,District,sas nagar,1140194
Punjab,2024,1,District,amritsar,828669
Punjab,2024,1,District,jalandhar,787722
Punjab,2024,1,District,patiala,768945
Punjab,2024,1,District,bathinda,534058
Punjab,2024,1,District,fazilka,465859
Punjab,2024,1,District,sangrur,451041
Punjab,2024,1,District,hoshiarpur,386238
Punjab,2024,1,District,gurdaspur,345175
Punjab,2024,1,Pincode,143001,345175
Punjab,2024,1,Pincode,141008,345175
Punjab,2024,1,Pincode,141001,345175
Punjab,2024,1,Pincode,140603,345175
Punjab,2024,1,Pincode,147001,345175
Punjab,2024,1,Pincode,141003,345175
Punjab,2024,1,Pincode,140301,345175
Punjab,2024,1,Pincode,145001,345175
Punjab,2024,1,Pincode,141007,345175
Punjab,2024,1,Pincode,144001,345175
Punjab,2024,2,District,ludhiana,2193835
Punjab,2024,2,District,sas nagar,1182293
Punjab,2024,2,District,amritsar,860199
Punjab,2024,2,District,jalandhar,817774
Punjab,2024,2,District,patiala,797912
Punjab,2024,2,District,bathinda,553994
Punjab,2024,2,District,fazilka,483712
Punjab,2024,2,District,sangrur,468298
Punjab,2024,2,District,hoshiarpur,401488
Punjab,2024,2,District,gurdaspur,358468
Punjab,2024,2,Pincode,143001,358468
Punjab,2024,2,Pincode,141008,358468
Punjab,2024,2,Pincode,141001,358468
Punjab,2024,2,Pincode,147001,358468
Punjab,2024,2,Pincode,140603,358468
Punjab,2024,2,Pincode,141003,358468
Punjab,2024,2,Pincode,140301,358468
Punjab,2024,2,Pincode,145001,358468
Punjab,2024,2,Pincode,141007,358468
Punjab,2024,2,Pincode,144001,358468
Punjab,2024,3,District,ludhiana,2288105
Punjab,2024,3,District,sas nagar,1248412
Punjab,2024,3,District,amritsar,932165
Punjab,2024,3,District,jalandhar,855160
Punjab,2024,3,District,patiala,756718
Punjab,2024,3,District,bathinda,509440
Punjab,2024,3,District,hoshiarpur,424706
Punjab,2024,3,District,fazilka,395249
Punjab,2024,3,District,gurdaspur,394383
Punjab,2024,3,District,sangrur,334195
Punjab,2024,3,Pincode,141007,334195
Punjab,2024,3,Pincode,141008,334195
Punjab,2024,3,Pincode,143001,334195
Punjab,2024,3,Pincode,141014,334195
Punjab,2024,3,Pincode,141003,334195
Punjab,2024,3,Pincode,141001,334195
Punjab,2024,3,Pincode,143006,334195
Punjab,2024,3,Pincode,140301,334195
Punjab,2024,3,Pincode,140603,334195
Punjab,2024,3,Pincode,145001,334195
Punjab,2024,4,District,ludhiana,2352294
Punjab,2024,4,District,sas nagar,1284134
Punjab,2024,4,District,amritsar,960254
Punjab,2024,4,District,jalandhar,880313
Punjab,2024,4,District,patiala,778895
Punjab,2024,4,District,bathinda,524150
Punjab,2024,4,District,hoshiarpur,438513
Punjab,2024,4,District,fazilka,407727
Punjab,2024,4,District,gurdaspur,407049
Punjab,2024,4,District,sangrur,344663
Punjab,2024,4,Pincode,141007,344663
Punjab,2024,4,Pincode,141008,344663
Punjab,2024,4,Pincode,143001,344663
Punjab,2024,4,Pincode,141014,344663
Punjab,2024,4,Pincode,141003,344663
Punjab,2024,4,Pincode,141001,344663
Punjab,2024,4,Pincode,143006,344663
Punjab,2024,4,Pincode,140301,344663
Punjab,2024,4,Pincode,140603,344663
Punjab,2024,4,Pincode,145001,344663
Rajasthan,2018,1,District,jaipur,900773
Rajasthan,2018,1,District,alwar,203096
Rajasthan,2018,1,District,jodhpur,172648
Rajasthan,2018,1,District,kota,141411
Rajasthan,2018,1,District,sikar,133983
Rajasthan,2018,1,District,ajmer,118458
Rajasthan,2018,1,District,udaipur,111919
Rajasthan,2018,1,District,bhilwara,111753
Rajasthan,2018,1,District,nagaur,101581
Rajasthan,2018,1,District,jhunjhunu,98912
Rajasthan,2018,1,Pincode,302012,98912
Rajasthan,2018,1,Pincode,302020,98912
Rajasthan,2018,1,Pincode,302029,98912
Rajasthan,2018,1,Pincode,302015,98912
Rajasthan,2018,1,Pincode,311001,98912
Rajasthan,2018,1,Pincode,302017,98912
Rajasthan,2018,1,Pincode,301001,98912
Rajasthan,2018,1,Pincode,302001,98912
Rajasthan,2018,1,Pincode,335001,98912
Rajasthan,2018,1,Pincode,313001,98912
Rajasthan,2018,2,District,jaipur,1182983
Rajasthan,2018,2,District,alwar,275869
Rajasthan,2018,2,District,jodhpur,229215
Rajasthan,2018,2,District,kota,184759
Rajasthan,2018,2,District,sikar,178308
Rajasthan,2018,2,District,ajmer,157947
Rajasthan,2018,2,District,bhilwara,149055
Rajasthan,2018,2,District,udaipur,146348
Rajasthan,2018,2,District,nagaur,138240
Rajasthan,2018,2,District,jhunjhunu,134221
Rajasthan,2018,2,Pincode,302012,134221
Rajasthan,2018,2,Pincode,302020,134221
Rajasthan,2018,2,Pincode,302029,134221
Rajasthan,2018,2,Pincode,311001,134221
Rajasthan,2018,2,Pincode,302015,134221
Rajasthan,2018,2,Pincode,302017,134221
Rajasthan,2018,2,Pincode,301001,134221
Rajasthan,2018,2,Pincode,302001,134221
Rajasthan,2018,2,Pincode,335001,134221
Rajasthan,2018,2,Pincode,313001,134221
Rajasthan,2018,3,District,jaipur,1438305
Rajasthan,2018,3,District,alwar,345018
Rajasthan,2018,3,District,jodhpur,278965
Rajasthan,2018,3,District,kota,218406
Rajasthan,2018,3,District,sikar,216465
Rajasthan,2018,3,District,ajmer,193489
Rajasthan,2018,3,District,bhilwara,184376
Rajasthan,2018,3,District,udaipur,176698
Rajasthan,2018,3,District,nagaur,170749
Rajasthan,2018,3,District,jhunjhunu,162942
Rajasthan,2018,3,Pincode,302012,162942
Rajasthan,2018,3,Pincode,302020,162942
Rajasthan,2018,3,Pincode,302029,162942
Rajasthan,2018,3,Pincode,302015,162942
Rajasthan,2018,3,Pincode,311001,162942
Rajasthan,2018,3,Pincode,302017,162942
Rajasthan,2018,3,Pincode,301001,162942
Rajasthan,2018,3,Pincode,302001,162942
Rajasthan,2018,3,Pincode,335001,162942
Rajasthan,2018,3,Pincode,302013,162942
Rajasthan,2018,4,District,jaipur,1733893
Rajasthan,2018,4,District,alwar,426052
Rajasthan,2018,4,District,jodhpur,352924
Rajasthan,2018,4,District,kota,263264
Rajasthan,2018,4,District,sikar,262310
Rajasthan,2018,4,District,ajmer,237037
Rajasthan,2018,4,District,bhilwara,225409
Rajasthan,2018,4,District,udaipur,216089
Rajasthan,2018,4,District,nagaur,210067
Rajasthan,2018,4,District,jhunjhunu,196607
Rajasthan,2018,4,Pincode,302012,196607
Rajasthan,2018,4,Pincode,302020,196607
Rajasthan,2018,4,Pincode,302029,196607
Rajasthan,2018,4,Pincode,302015,196607
Rajasthan,2018,4,Pincode,311001,196607
Rajasthan,2018,4,Pincode,302017,196607
Rajasthan,2018,4,Pincode,301001,196607
Rajasthan,2018,4,Pincode,302001,196607
Rajasthan,2018,4,Pincode,335001,196607
Rajasthan,2018,4,Pincode,302013,196607
Rajasthan,2019,1,District,jaipur,2060175
Rajasthan,2019,1,District,alwar,517681
Rajasthan,2019,1,District,jodhpur,434178
Rajasthan,2019,1,District,sikar,318166
Rajasthan,2019,1,District,kota,318085
Rajasthan,2019,1,District,ajmer,290433
Rajasthan,2019,1,District,bhilwara,276384
Rajasthan,2019,1,District,nagaur,259361
Rajasthan,2019,1,District,udaipur,258915
Rajasthan,2019,1,District,jhunjhunu,238956
Rajasthan,2019,1,Pincode,302012,238956
Rajasthan,2019,1,Pincode,302029,238956
Rajasthan,2019,1,Pincode,302020,238956
Rajasthan,2019,1,Pincode,311001,238956
Rajasthan,2019,1,Pincode,302015,238956
Rajasthan,2019,1,Pincode,302017,238956
Rajasthan,2019,1,Pincode,301001,238956
Rajasthan,2019,1,Pincode,302001,238956
Rajasthan,2019,1,Pincode,335001,238956
Rajasthan,2019,1,Pincode,302013,238956
Rajasthan,2019,2,District,jaipur,2290462
Rajasthan,2019,2,District,alwar,593855
Rajasthan,2019,2,District,jodhpur,499967
Rajasthan,2019,2,District,sikar,366729
Rajasthan,2019,2,District,kota,359152
Rajasthan,2019,2,District,ajmer,335167
Rajasthan,2019,2,District,bhilwara,314517
Rajasthan,2019,2,District,nagaur,301083
Rajasthan,2019,2,District,udaipur,296062
Rajasthan,2019,2,District,jhunjhunu,275603
Rajasthan,2019,2,Pincode,302012,275603
Rajasthan,2019,2,Pincode,302029,275603
Rajasthan,2019,2,Pincode,302020,275603
Rajasthan,2019,2,Pincode,311001,275603
Rajasthan,2019,2,Pincode,302015,275603
Rajasthan,2019,2,Pincode,302017,275603
Rajasthan,2019,2,Pincode,302001,275603
Rajasthan,2019,2,Pincode,301001,275603
Rajasthan,2019,2,Pincode,335001,275603
Rajasthan,2019,2,Pincode,313001,275603
Rajasthan,2019,3,District,jaipur,2520933
Rajasthan,2019,3,District,alwar,666462
Rajasthan,2019,3,District,jodhpur,557784
Rajasthan,2019,3,District,sikar,412367
Rajasthan,2019,3,District,kota,399776
Rajasthan,2019,3,District,ajmer,378921
Rajasthan,2019,3,District,bhilwara,352747
Rajasthan,2019,3,District,nagaur,337197
Rajasthan,2019,3,District,udaipur,336408
Rajasthan,2019,3,District,jhunjhunu,307034
Rajasthan,2019,3,Pincode,302012,307034
Rajasthan,2019,3,Pincode,302029,307034
Rajasthan,2019,3,Pincode,311001,307034
Rajasthan,2019,3,Pincode,302020,307034
Rajasthan,2019,3,Pincode,302015,307034
Rajasthan,2019,3,Pincode,302001,307034
Rajasthan,2019,3,Pincode,302017,307034
Rajasthan,2019,3,Pincode,301001,307034
Rajasthan,2019,3,Pincode,313001,307034
Rajasthan,2019,3,Pincode,335001,307034
Rajasthan,2019,4,District,jaipur,2746860
Rajasthan,2019,4,District,alwar,742956
Rajasthan,2019,4,District,jodhpur,622601
Rajasthan,2019,4,District,sikar,464940
Rajasthan,2019,4,District,kota,441496
Rajasthan,2019,4,District,ajmer,426926
Rajasthan,2019,4,District,bhilwara,394803
Rajasthan,2019,4,District,nagaur,383582
Rajasthan,2019,4,District,udaipur,378564
Rajasthan,2019,4,District,jhunjhunu,344011
Rajasthan,2019,4,Pincode,302012,344011
Rajasthan,2019,4,Pincode,302029,344011
Rajasthan,2019,4,Pincode,311001,344011
Rajasthan,2019,4,Pincode,302020,344011
Rajasthan,2019,4,Pincode,302001,344011
Rajasthan,2019,4,Pincode,302015,344011
Rajasthan,2019,4,Pincode,301001,344011
Rajasthan,2019,4,Pincode,302017,344011
Rajasthan,2019,4,Pincode,313001,344011
Rajasthan,2019,4,Pincode,334001,344011
Rajasthan,2020,1,District,jaipur,2966508
Rajasthan,2020,1,District,alwar,825297
Rajasthan,2020,1,District,jodhpur,695569
Rajasthan,2020,1,District,sikar,522371
Rajasthan,2020,1,District,kota,483202
Rajasthan,2020,1,District,ajmer,482545
Rajasthan,2020,1,District,bhilwara,442746
Rajasthan,2020,1,District,nagaur,437492
Rajasthan,2020,1,District,udaipur,422167
Rajasthan,2020,1,District,jhunjhunu,386643
Rajasthan,2020,1,Pincode,302012,386643
Rajasthan,2020,1,Pincode,302029,386643
Rajasthan,2020,1,Pincode,311001,386643
Rajasthan,2020,1,Pincode,302020,386643
Rajasthan,2020,1,Pincode,302001,386643
Rajasthan,2020,1,Pincode,302015,386643
Rajasthan,2020,1,Pincode,301001,386643
Rajasthan,2020,1,Pincode,302017,386643
Rajasthan,2020,1,Pincode,313001,386643
Rajasthan,2020,1,Pincode,334001,386643
Rajasthan,2020,2,District,jaipur,3182014
Rajasthan,2020,2,District,alwar,915475
Rajasthan,2020,2,District,jodhpur,786584
Rajasthan,2020,2,District,sikar,589850
Rajasthan,2020,2,District,ajmer,543273
Rajasthan,2020,2,District,kota,529843
Rajasthan,2020,2,District,nagaur,507139
Rajasthan,2020,2,District,bhilwara,494563
Rajasthan,2020,2,District,udaipur,470976
Rajasthan,2020,2,District,jhunjhunu,438673
Rajasthan,2020,2,Pincode,302012,438673
Rajasthan,2020,2,Pincode,311001,438673
Rajasthan,2020,2,Pincode,302029,438673
Rajasthan,2020,2,Pincode,302020,438673
Rajasthan,2020,2,Pincode,302001,438673
Rajasthan,2020,2,Pincode,301001,438673
Rajasthan,2020,2,Pincode,302015,438673
Rajasthan,2020,2,Pincode,313001,438673
Rajasthan,2020,2,Pincode,334001,438673
Rajasthan,2020,2,Pincode,302017,438673
Rajasthan,2020,3,District,jaipur,3433167
Rajasthan,2020,3,District,alwar,1008033
Rajasthan,2020,3,District,jodhpur,870849
Rajasthan,2020,3,District,sikar,652190
Rajasthan,2020,3,District,ajmer,605298
Rajasthan,2020,3,District,kota,577117
Rajasthan,2020,3,District,nagaur,564788
Rajasthan,2020,3,District,bhilwara,548564
Rajasthan,2020,3,District,udaipur,522695
Rajasthan,2020,3,District,jhunjhunu,484411
Rajasthan,2020,3,Pincode,302012,484411
Rajasthan,2020,3,Pincode,311001,484411
Rajasthan,2020,3,Pincode,302029,484411
Rajasthan,2020,3,Pincode,302020,484411
Rajasthan,2020,3,Pincode,302001,484411
Rajasthan,2020,3,Pincode,301001,484411
Rajasthan,2020,3,Pincode,313001,484411
Rajasthan,2020,3,Pincode,334001,484411
Rajasthan,2020,3,Pincode,302015,484411
Rajasthan,2020,3,Pincode,302017,484411
Rajasthan,2020,4,District,jaipur,3679874
Rajasthan,2020,4,District,alwar,1096436
Rajasthan,2020,4,District,jodhpur,956422
Rajasthan,2020,4,District,sikar,712668
Rajasthan,2020,4,District,ajmer,667786
Rajasthan,2020,4,District,kota,625674
Rajasthan,2020,4,District,nagaur,621602
Rajasthan,2020,4,District,bhilwara,600492
Rajasthan,2020,4,District,udaipur,572833
Rajasthan,2020,4,District,jhunjhunu,527749
Rajasthan,2020,4,Pincode,302012,527749
Rajasthan,2020,4,Pincode,311001,527749
Rajasthan,2020,4,Pincode,302029,527749
Rajasthan,2020,4,Pincode,302020,527749
Rajasthan,2020,4,Pincode,302001,527749
Rajasthan,2020,4,Pincode,301001,527749
Rajasthan,2020,4,Pincode,313001,527749
Rajasthan,2020,4,Pincode,334001,527749
Rajasthan,2020,4,Pincode,302015,527749
Rajasthan,2020,4,Pincode,302017,527749
Rajasthan,2021,1,District,jaipur,3951866
Rajasthan,2021,1,District,alwar,1185599
Rajasthan,2021,1,District,jodhpur,1036855
Rajasthan,2021,1,District,sikar,770103
Rajasthan,2021,1,District,ajmer,723852
Rajasthan,2021,1,District,kota,674683
Rajasthan,2021,1,District,nagaur,674465
Rajasthan,2021,1,District,bhilwara,651400
Rajasthan,2021,1,District,udaipur,619264
Rajasthan,2021,1,District,jhunjhunu,569602
Rajasthan,2021,1,Pincode,302012,569602
Rajasthan,2021,1,Pincode,311001,569602
Rajasthan,2021,1,Pincode,302029,569602
Rajasthan,2021,1,Pincode,302020,569602
Rajasthan,2021,1,Pincode,302001,569602
Rajasthan,2021,1,Pincode,301001,569602
Rajasthan,2021,1,Pincode,334001,569602
Rajasthan,2021,1,Pincode,313001,569602
Rajasthan,2021,1,Pincode,302015,569602
Rajasthan,2021,1,Pincode,302017,569602
Rajasthan,2021,2,District,jaipur,4226231
Rajasthan,2021,2,District,alwar,1273307
Rajasthan,2021,2,District,jodhpur,1114131
Rajasthan,2021,2,District,sikar,826855
Rajasthan,2021,2,District,ajmer,776294
Rajasthan,2021,2,District,nagaur,726871
Rajasthan,2021,2,District,kota,722793
Rajasthan,2021,2,District,bhilwara,701929
Rajasthan,2021,2,District,udaipur,664816
Rajasthan,2021,2,District,jhunjhunu,611825
Rajasthan,2021,2,Pincode,302012,611825
Rajasthan,2021,2,Pincode,311001,611825
Rajasthan,2021,2,Pincode,302029,611825
Rajasthan,2021,2,Pincode,302020,611825
Rajasthan,2021,2,Pincode,302001,611825
Rajasthan,2021,2,Pincode,301001,611825
Rajasthan,2021,2,Pincode,334001,611825
Rajasthan,2021,2,Pincode,313001,611825
Rajasthan,2021,2,Pincode,302015,611825
Rajasthan,2021,2,Pincode,302017,611825
Rajasthan,2021,3,District,jaipur,4534297
Rajasthan,2021,3,District,alwar,1374586
Rajasthan,2021,3,District,jodhpur,1202937
Rajasthan,2021,3,District,sikar,892015
Rajasthan,2021,3,District,ajmer,835375
Rajasthan,2021,3,District,nagaur,787565
Rajasthan,2021,3,District,kota,777099
Rajasthan,2021,3,District,bhilwara,760232
Rajasthan,2021,3,District,udaipur,716657
Rajasthan,2021,3,District,jhunjhunu,660246
Rajasthan,2021,3,Pincode,302012,660246
Rajasthan,2021,3,Pincode,311001,660246
Rajasthan,2021,3,Pincode,302029,660246
Rajasthan,2021,3,Pincode,302020,660246
Rajasthan,2021,3,Pincode,302001,660246
Rajasthan,2021,3,Pincode,301001,660246
Rajasthan,2021,3,Pincode,334001,660246
Rajasthan,2021,3,Pincode,313001,660246
Rajasthan,2021,3,Pincode,302015,660246
Rajasthan,2021,3,Pincode,302017,660246
Rajasthan,2021,4,District,jaipur,4841883
Rajasthan,2021,4,District,alwar,1474129
Rajasthan,2021,4,District,jodhpur,1288773
Rajasthan,2021,4,District,sikar,955025
Rajasthan,2021,4,District,ajmer,892912
Rajasthan,2021,4,District,nagaur,845508
Rajasthan,2021,4,District,kota,831250
Rajasthan,2021,4,District,bhilwara,816969
Rajasthan,2021,4,District,udaipur,767224
Rajasthan,2021,4,District,jhunjhunu,706897
Rajasthan,2021,4,Pincode,302012,706897
Rajasthan,2021,4,Pincode,311001,706897
Rajasthan,2021,4,Pincode,302029,706897
Rajasthan,2021,4,Pincode,302020,706897
Rajasthan,2021,4,Pincode,302001,706897
Rajasthan,2021,4,Pincode,301001,706897
Rajasthan,2021,4,Pincode,334001,706897
Rajasthan,2021,4,Pincode,313001,706897
Rajasthan,2021,4,Pincode,302015,706897
Rajasthan,2021,4,Pincode,302017,706897
Rajasthan,2022,1,District,jaipur,5133527
Rajasthan,2022,1,District,alwar,1570711
Rajasthan,2022,1,District,jodhpur,1370206
Rajasthan,2022,1,District,sikar,1017503
Rajasthan,2022,1,District,ajmer,947827
Rajasthan,2022,1,District,nagaur,901819
Rajasthan,2022,1,District,kota,882916
Rajasthan,2022,1,District,bhilwara,871188
Rajasthan,2022,1,District,udaipur,816476
Rajasthan,2022,1,District,jhunjhunu,752608
Rajasthan,2022,1,Pincode,302012,752608
Rajasthan,2022,1,Pincode,311001,752608
Rajasthan,2022,1,Pincode,302029,752608
Rajasthan,2022,1,Pincode,302020,752608
Rajasthan,2022,1,Pincode,301001,752608
Rajasthan,2022,1,Pincode,302001,752608
Rajasthan,2022,1,Pincode,334001,752608
Rajasthan,2022,1,Pincode,313001,752608
Rajasthan,2022,1,Pincode,302015,752608
Rajasthan,2022,1,Pincode,302017,752608
Rajasthan,2022,2,District,jaipur,5409763
Rajasthan,2022,2,District,alwar,1661785
Rajasthan,2022,2,District,jodhpur,1444490
Rajasthan,2022,2,District,sikar,1074986
Rajasthan,2022,2,District,ajmer,998746
Rajasthan,2022,2,District,nagaur,952752
Rajasthan,2022,2,District,kota,931689
Rajasthan,2022,2,District,bhilwara,921021
Rajasthan,2022,2,District,udaipur,862053
Rajasthan,2022,2,District,jhunjhunu,795815
Rajasthan,2022,2,Pincode,302012,795815
Rajasthan,2022,2,Pincode,311001,795815
Rajasthan,2022,2,Pincode,302029,795815
Rajasthan,2022,2,Pincode,302020,795815
Rajasthan,2022,2,Pincode,301001,795815
Rajasthan,2022,2,Pincode,334001,795815
Rajasthan,2022,2,Pincode,302001,795815
Rajasthan,2022,2,Pincode,313001,795815
Rajasthan,2022,2,Pincode,302015,795815
Rajasthan,2022,2,Pincode,302017,795815
Rajasthan,2022,3,District,jaipur,5696726
Rajasthan,2022,3,District,alwar,1755844
Rajasthan,2022,3,District,jodhpur,1517702
Rajasthan,2022,3,District,sikar,1133443
Rajasthan,2022,3,District,ajmer,1050146
Rajasthan,2022,3,District,nagaur,1001401
Rajasthan,2022,3,District,kota,982248
Rajasthan,2022,3,District,bhilwara,971352
Rajasthan,2022,3,District,udaipur,908034
Rajasthan,2022,3,District,jhunjhunu,839052
Rajasthan,2022,3,Pincode,302012,839052
Rajasthan,2022,3,Pincode,311001,839052
Rajasthan,2022,3,Pincode,302029,839052
Rajasthan,2022,3,Pincode,302020,839052
Rajasthan,2022,3,Pincode,301001,839052
Rajasthan,2022,3,Pincode,334001,839052
Rajasthan,2022,3,Pincode,302001,839052
Rajasthan,2022,3,Pincode,313001,839052
Rajasthan,2022,3,Pincode,302015,839052
Rajasthan,2022,3,Pincode,302017,839052
Rajasthan,2022,4,District,jaipur,5975863
Rajasthan,2022,4,District,alwar,1843138
Rajasthan,2022,4,District,jodhpur,1583620
Rajasthan,2022,4,District,sikar,1185927
Rajasthan,2022,4,District,ajmer,1097266
Rajasthan,2022,4,District,nagaur,1043562
Rajasthan,2022,4,District,kota,1031196
Rajasthan,2022,4,District,bhilwara,1017032
Rajasthan,2022,4,District,udaipur,949767
Rajasthan,2022,4,District,jhunjhunu,876787
Rajasthan,2022,4,Pincode,302012,876787
Rajasthan,2022,4,Pincode,311001,876787
Rajasthan,2022,4,Pincode,302029,876787
Rajasthan,2022,4,Pincode,302020,876787
Rajasthan,2022,4,Pincode,301001,876787
Rajasthan,2022,4,Pincode,334001,876787
Rajasthan,2022,4,Pincode,302001,876787
Rajasthan,2022,4,Pincode,313001,876787
Rajasthan,2022,4,Pincode,302015,876787
Rajasthan,2022,4,Pincode,302017,876787
Rajasthan,2023,1,District,jaipur,6247095
Rajasthan,2023,1,District,alwar,1931404
Rajasthan,2023,1,District,jodhpur,1654436
Rajasthan,2023,1,District,sikar,1241633
Rajasthan,2023,1,District,ajmer,1146113
Rajasthan,2023,1,District,nagaur,1091225
Rajasthan,2023,1,District,kota,1079455
Rajasthan,2023,1,District,bhilwara,1065499
Rajasthan,2023,1,District,udaipur,992940
Rajasthan,2023,1,District,jhunjhunu,917983
Rajasthan,2023,1,Pincode,302012,917983
Rajasthan,2023,1,Pincode,311001,917983
Rajasthan,2023,1,Pincode,302029,917983
Rajasthan,2023,1,Pincode,302020,917983
Rajasthan,2023,1,Pincode,301001,917983
Rajasthan,2023,1,Pincode,334001,917983
Rajasthan,2023,1,Pincode,302001,917983
Rajasthan,2023,1,Pincode,313001,917983
Rajasthan,2023,1,Pincode,302015,917983
Rajasthan,2023,1,Pincode,302017,917983
Rajasthan,2023,2,District,jaipur,6490210
Rajasthan,2023,2,District,alwar,2015122
Rajasthan,2023,2,District,jodhpur,1723274
Rajasthan,2023,2,District,sikar,1295705
Rajasthan,2023,2,District,ajmer,1191890
Rajasthan,2023,2,District,nagaur,1140617
